symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
HDFCBANK,HDFC Bank Limited,7(2),CHAKRAPANI VENKATACHARI,2025-03-24 20:21:00,1180719,,0,0,0,0,Equity Shares,15000.0,538064,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180719_1400686_24032025082102_WEB.xml,Other,92684.0,0.0,26372550.0,Equity Shares,77684.0,0.0,,,,Market Sale,,NSE,
HDFCBANK,HDFC Bank Limited,7(2),Lopa Ruparel,2025-03-24 20:21:00,1180719,,0,0,0,0,Equity Shares,1000.0,538066,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180719_1400686_24032025082102_WEB.xml,Other,129450.0,0.0,1766397.0,Equity Shares,128450.0,0.0,,,,Market Sale,,NSE,
HDFCBANK,HDFC Bank Limited,7(2),Vaishali Vyas,2025-03-24 20:21:00,1180719,,0,0,0,0,Equity Shares,50.0,538067,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180719_1400686_24032025082102_WEB.xml,Other,310.0,0.0,88600.0,Equity Shares,260.0,0.0,,,,Market Sale,,NSE,
HDFCBANK,HDFC Bank Limited,7(2),CHAKRAPANI VENKATACHARI,2025-03-24 20:21:00,1180719,,0,0,0,0,Equity Shares,17500.0,538068,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180719_1400686_24032025082102_WEB.xml,Other,77684.0,0.0,31467450.0,Equity Shares,60184.0,0.0,,,,Market Sale,,NSE,
LANDMARK,Landmark Cars Limited,7(2),Paras Somani,2025-03-24 19:46:00,1180717,,0,0,0,0,Equity Shares,10000.0,538058,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180717_1400671_24032025074636_WEB.xml,Director,190405.0,0.46,4033000.0,Equity Shares,190405.0,0.46,,,,Pledge Creation,,NSE,
EUREKAFORB,Eureka Forbes Limited,7(2),Kumkum Dheer,2025-03-24 19:37:00,1180716,,0,0,0,0,Equity Shares,54000.0,538057,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180716_1400661_24032025073712_WEB.xml,Immediate relative,54000.0,0.02,28764720.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
EUREKAFORB,Eureka Forbes Limited,7(2),Ajit Dheer,2025-03-24 19:37:00,1180716,,0,0,0,0,Equity Shares,8721.0,538056,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180716_1400661_24032025073712_WEB.xml,,8721.0,0.0,4666955.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
SALASAR,Salasar Techno Engineering Limited,7(2),SHIKHAR FABTECH PVT LTD,2025-03-24 19:23:00,1180712,,0,0,0,0,Equity Shares,907726.0,538051,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180712_1400647_24032025072318_WEB.xml,Promoter Group,77395281.0,4.48,7464293.0,Equity Shares,76487555.0,4.43,,,,Market Sale,,NSE,
SALASAR,Salasar Techno Engineering Limited,7(2),ALOK KUMAR,2025-03-24 19:23:00,1180712,,0,0,0,0,Equity Shares,4114100.0,538052,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180712_1400647_24032025072318_WEB.xml,Promoters,65758688.0,3.81,33451815.0,Equity Shares,61644588.0,3.57,,,,Market Sale,,NSE,
SALASAR,Salasar Techno Engineering Limited,7(2),BASE ENGINEERING LLP,2025-03-24 19:23:00,1180712,,0,0,0,0,Equity Shares,4582596.0,538050,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180712_1400647_24032025072318_WEB.xml,Promoter Group,24499054.0,1.42,37144733.0,Equity Shares,19916458.0,1.15,,,,Market Sale,,NSE,
21STCENMGM,21st Century Management Services Limited,7(2),KARTHIK IYER,2025-03-24 19:17:00,1180710,,0,0,0,0,Equity Shares,13984.0,538046,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180710_1400639_24032025071713_WEB.xml,Immediate relative,1226283.0,11.68,888000.0,Equity Shares,1240267.0,11.81,,,,Market Purchase,,BSE,
BLISSGVS,Bliss GVS Pharma Limited,7(2),Mrs. Vibha Gagan Sharma,2025-03-24 18:54:00,1180708,,0,0,0,0,Equity Shares,75000.0,538044,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180708_1400613_24032025065432_WEB.xml,Promoters,2475000.0,2.35,9047160.0,Equity Shares,2550000.0,2.42,,,,Market Purchase,,NSE,
BLISSGVS,Bliss GVS Pharma Limited,7(2),Mrs. Vibha Gagan Sharma,2025-03-24 18:54:00,1180708,,0,0,0,0,Equity Shares,25000.0,538043,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180708_1400613_24032025065432_WEB.xml,Promoters,2550000.0,2.42,3065690.0,Equity Shares,2575000.0,2.44,,,,Market Purchase,,NSE,
KERNEX,Kernex Microsystems (India) Limited,7(2),Janardhana Reddy Vinta,2025-03-24 18:49:00,1180706,,0,0,0,0,Equity Shares,30000.0,538040,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180706_1400602_24032025064900_WEB.xml,Director,357523.0,2.13,19122845.0,Equity Shares,327523.0,1.95,,,,Market Sale,,NSE,
APLLTD,Alembic Pharmaceuticals Limited,7(2),NIRAYU LIMITED,2025-03-24 18:36:00,1180703,,0,0,0,0,Equity Shares,7600.0,538038,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180703_1400581_24032025063614_WEB.xml,Promoter Group,70035435.0,35.63,6587236.0,Equity Shares,70043035.0,35.63,,,,Market Purchase,,NSE,
PENIND,Pennar Industries Limited,7(2),Lavanya Kumar Rao Kondapalli,2025-03-24 18:35:00,1180702,,0,0,0,0,Equity Shares,18450.0,538037,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180702_1400576_24032025063509_WEB.xml,Promoter Group,206650.0,0.15,0.0,Equity Shares,188200.0,0.14,,,,Gift,,NA,
PENIND,Pennar Industries Limited,7(2),ADITYA NARSING RAO,2025-03-24 18:35:00,1180702,,0,0,0,0,Equity Shares,18450.0,538036,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180702_1400576_24032025063509_WEB.xml,Promoters,8963858.0,6.64,3497421.0,Equity Shares,8982308.0,6.65,,,,Market Purchase,,NSE,
USHAMART,Usha Martin Limited,7(2),RAJEEV JHAWAR,2025-03-24 18:33:00,1180700,,0,0,0,0,Equity Shares,14000.0,538033,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180700_1400567_24032025063339_WEB.xml,Promoters,2811000.0,0.92,4607293.0,Equity Shares,2825000.0,0.93,,,,Market Purchase,,NSE,
GULFOILLUB,Gulf Oil Lubricants India Limited,7(2),Somesh Sabhani,2025-03-24 18:33:00,1180698,,0,0,0,0,Equity Shares,1450.0,538029,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180698_1400565_24032025063313_WEB.xml,,3022.0,0.01,1875500.0,Equity Shares,1572.0,0.0,,,,Market Sale,,NSE,
GULFOILLUB,Gulf Oil Lubricants India Limited,7(2),Manish Kumar Gangwal,2025-03-24 18:33:00,1180698,,0,0,0,0,Equity Shares,1000.0,538031,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180698_1400565_24032025063313_WEB.xml,,12276.0,0.02,1301030.0,Equity Shares,11276.0,0.02,,,,Market Sale,,NSE,
GULFOILLUB,Gulf Oil Lubricants India Limited,7(2),Ravi Chawla,2025-03-24 18:33:00,1180698,,0,0,0,0,Equity Shares,2376.0,538030,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180698_1400565_24032025063313_WEB.xml,,43266.0,0.09,2993760.0,Equity Shares,40890.0,0.08,,,,Market Sale,,NSE,
GULFOILLUB,Gulf Oil Lubricants India Limited,7(2),Somesh Sabhani,2025-03-24 18:33:00,1180698,,0,0,0,0,Equity Shares,550.0,538028,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180698_1400565_24032025063313_WEB.xml,,3572.0,0.01,706750.0,Equity Shares,3022.0,0.01,,,,Market Sale,,NSE,
ORIENTBELL,Orient Bell Limited,7(2),Anil Agarwal,2025-03-24 18:30:00,1180695,,0,0,0,0,Equity Shares,4000.0,538021,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180695_1400558_24032025063044_WEB.xml,Employees/Designated Employees,63279.0,0.43,960147.0,Equity Shares,59279.0,0.41,,,,Market Sale,,NSE,
ORIENTBELL,Orient Bell Limited,7(2),Anil Agarwal,2025-03-24 18:30:00,1180695,,0,0,0,0,Equity Shares,2000.0,538022,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180695_1400558_24032025063044_WEB.xml,Employees/Designated Employees,59279.0,0.41,478280.0,Equity Shares,57279.0,0.39,,,,Market Sale,,NSE,
INM,Interiors & More Limited,7(2),V K SINGHAL HUF,2025-03-24 18:25:00,1180694,,0,0,0,0,Convertible Debenture,6000.0,538020,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180694_1400547_24032025062520_WEB.xml,Immediate relative,3600.0,0.05,2146728.0,Convertible Debenture,9600.0,0.14,,,,Market Purchase,,NSE,
SHANTHALA,Shanthala FMCG Products Limited,7(2),Virtuous Capital Limited,2025-03-24 18:08:00,1180691,,0,0,0,0,Equity Shares,39600.0,538015,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180691_1400517_24032025060815_WEB.xml,,164400.0,2.45,980388.0,Equity Shares,204000.0,3.05,,,,,,NSE,
DENTALKART,Vasa Denticity Limited,7(2),Manish Kumar,2025-03-24 18:08:00,1180690,,0,0,0,0,Equity Shares,9000.0,538014,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180690_1400515_24032025060805_WEB.xml,Promoters,323000.0,1.94,5540338.0,Equity Shares,314000.0,1.89,,,,Market Sale,,,
HCG,Healthcare Global Enterprises Limited,7(2),Venkataramanan P,2025-03-24 17:46:00,1180687,,0,0,0,0,Equity Shares,13000.0,538011,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180687_1400477_24032025054646_WEB.xml,Employees/Designated Employees,14414.0,0.01,6539095.0,Equity Shares,1414.0,0.0,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Arjunsinh Rajput,2025-03-24 17:45:00,1180686,,0,0,0,0,Equity Shares,200000.0,538009,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180686_1400467_24032025054520_WEB.xml,Promoter Group,2635431.0,2.66,9722783.0,Equity Shares,2435431.0,2.46,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Arjunsinh Rajput,2025-03-24 17:45:00,1180686,,0,0,0,0,Equity Shares,150000.0,538010,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180686_1400467_24032025054520_WEB.xml,Promoter Group,2785431.0,2.81,7261480.0,Equity Shares,2635431.0,2.66,,,,Market Sale,,BSE,
CHOICEIN,Choice International Limited,7(2),Sunil Kumar Bagaria,2025-03-24 17:41:00,1180683,,0,0,0,0,Equity Shares,100000.0,538005,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180683_1400448_24032025054119_WEB.xml,,1400000.0,0.7,50210000.0,Equity Shares,1400000.0,0.7,,,,Pledge Creation,,NA,
DENTALKART,Vasa Denticity Limited,7(2),NAKUL VARSHNEY,2025-03-24 17:37:00,1180681,,0,0,0,0,Equity Shares,8750.0,538003,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180681_1400438_24032025053713_WEB.xml,Promoters,212250.0,1.28,5425825.0,Equity Shares,203500.0,1.22,,,,Market Sale,,,
RACE,Race Eco Chain Limited,7(2),PUJA MALIK,2025-03-24 17:12:00,1180680,,0,0,0,0,Equity Shares,2981.0,538002,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180680_1400394_24032025051249_WEB.xml,Immediate relative,985200.0,5.71,823203.0,Equity Shares,988181.0,5.72,,,,Market Purchase,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Nikhil Ashokkumar Chopra,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,23000.0,538000,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Director,42979.0,0.03,37735322.0,Equity Shares,42979.0,0.03,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Chetan Kanabar,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,1240.0,537999,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Employees/Designated Employees,2470.0,0.0,2012800.0,Equity Shares,2470.0,0.0,,,,Revokation of Pledge,,NA,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Jason Nestor Vincent D'Souza,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,2500.0,537998,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Employees/Designated Employees,6000.0,0.0,4121589.0,Equity Shares,3500.0,0.0,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Chetan Kanabar,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,1240.0,537997,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Employees/Designated Employees,2470.0,0.0,2012800.0,Equity Shares,1230.0,0.0,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Nikhil Ashokkumar Chopra,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,23000.0,537996,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Director,42979.0,0.03,37735322.0,Equity Shares,19979.0,0.01,,,,Market Sale,,NSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Jason Nestor Vincent D'Souza,2025-03-24 17:06:00,1180678,,0,0,0,0,Equity Shares,2500.0,537995,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180678_1400384_24032025050629_WEB.xml,Employees/Designated Employees,6000.0,0.0,4121589.0,Equity Shares,6000.0,0.0,,,,Revokation of Pledge,,NA,
FUSION,Fusion Finance Limited,7(2),Kamal Kumar Kaushik,2025-03-24 16:59:00,1180677,,0,0,0,0,Equity Shares,4000.0,537990,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180677_1400367_24032025045957_WEB.xml,,21500.0,0.02,618002.0,Equity Shares,17500.0,0.02,,,,Market Sale,,NSE,
HCG,Healthcare Global Enterprises Limited,7(2),Ashutosh Kumar,2025-03-24 16:40:00,1180672,,0,0,0,0,Equity Shares,5000.0,537985,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180672_1400329_24032025044034_WEB.xml,Employees/Designated Employees,5000.0,0.0,2597884.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
HCG,Healthcare Global Enterprises Limited,7(2),BOMANAHALLI RANGASWAMAIAH GIRISH,2025-03-24 16:40:00,1180672,,0,0,0,0,Equity Shares,2000.0,537986,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180672_1400329_24032025044034_WEB.xml,Employees/Designated Employees,5700.0,0.0,1068000.0,Equity Shares,3700.0,0.0,,,,Market Sale,,BSE,
MPHASIS,MphasiS Limited,7(2),UDAYABHANU TANGALAMUDI,2025-03-24 16:36:00,1180671,,0,0,0,0,Equity Shares,2103.0,537984,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180671_1400325_24032025043658_WEB.xml,Employees/Designated Employees,,0.0,1978923.0,Equity Shares,2103.0,0.0,,,,ESOP,,NA,
MAGNUM,Magnum Ventures Limited,7(2),VINOD KUMAR JAIN (HUF),2025-03-24 16:34:00,1180669,,0,0,0,0,Equity Shares,400100.0,537981,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180669_1400314_24032025043420_WEB.xml,Promoter Group,400100.0,0.6,4001000.0,Equity Shares,,0.0,,,,Others,,NA,
MAGNUM,Magnum Ventures Limited,7(2),ABHAY JAIN,2025-03-24 16:34:00,1180669,,0,0,0,0,Equity Shares,400100.0,537982,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180669_1400314_24032025043420_WEB.xml,Promoter Group,5372690.0,8.09,4001000.0,Equity Shares,5772790.0,8.69,,,,Others,,NA,
JSWENERGY,JSW Energy Limited,7(2),JSW Energy Employees Welfare Trust,2025-03-24 16:31:00,1180666,,0,0,0,0,Equity Shares,226.0,537977,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180666_1400305_24032025043120_WEB.xml,Other,2411105.0,0.14,125275.0,Equity Shares,2410879.0,0.14,,,,Market Sale,,NSE,
JSWENERGY,JSW Energy Limited,7(2),JSW Energy Employees Welfare Trust,2025-03-24 16:31:00,1180666,,0,0,0,0,Equity Shares,460.0,537976,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180666_1400305_24032025043120_WEB.xml,Other,2411565.0,0.14,246461.0,Equity Shares,2411105.0,0.14,,,,Market Sale,,NSE,
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,7(2),Sameer Prahlad Sundar Advani Trust,2025-03-24 16:09:00,1180663,,0,0,0,0,Equity Shares,49958.0,537972,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180663_1400268_24032025040916_WEB.xml,Promoters,924385.0,1.0,3087404.0,Equity Shares,974343.0,1.05,,,,Inter-se-Transfer,,NA,
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,7(2),Prahlad Advani,2025-03-24 16:09:00,1180663,,0,0,0,0,Equity Shares,49958.0,537971,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180663_1400268_24032025040916_WEB.xml,Promoters,1823615.0,1.97,3087404.0,Equity Shares,1773657.0,1.92,,,,Inter-se-Transfer,,NA,
TEXINFRA,Texmaco Infrastructure & Holdings Limited,7(2),Adventz Finance Private Limited,2025-03-24 16:00:00,1180661,,0,0,0,0,Equity Shares,31000.0,537968,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180661_1400252_24032025040035_WEB.xml,Promoter Group,21166148.0,16.61,3187973.0,Equity Shares,21197148.0,16.63,,,,Market Purchase,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Radha Singh,2025-03-24 15:54:00,1180658,,0,0,0,0,Equity Shares,12000.0,537963,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180658_1400242_24032025035408_WEB.xml,Promoter Group,12000.0,0.0,32887984.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Radha Singh,2025-03-24 15:54:00,1180658,,0,0,0,0,Equity Shares,7000.0,537962,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180658_1400242_24032025035408_WEB.xml,Promoter Group,19000.0,0.0,19203561.0,Equity Shares,12000.0,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Shivan Singh,2025-03-24 15:54:00,1180658,,0,0,0,0,Equity Shares,7000.0,537964,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180658_1400242_24032025035408_WEB.xml,Promoter Group,19000.0,0.0,19189685.0,Equity Shares,12000.0,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Shivan Singh,2025-03-24 15:54:00,1180658,,0,0,0,0,Equity Shares,12000.0,537965,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180658_1400242_24032025035408_WEB.xml,Promoter Group,12000.0,0.0,32889842.0,Equity Shares,,0.0,,,,Market Sale,,NSE,
BCLIND,Bcl Industries Limited,7(2),Kushal Mittal,2025-03-24 15:27:00,1180655,,0,0,0,0,Equity Shares,374499.0,537961,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180655_1400190_24032025032714_WEB.xml,Promoters,48297865.0,16.36,14647306.0,Equity Shares,48672364.0,16.49,,,,Market Purchase,,NSE,
APOLLOHOSP,Apollo Hospitals Enterprise Limited,7(2),KARTHIK ANAND,2025-03-24 15:05:00,1180652,,0,0,0,0,Equity Shares,929.0,537955,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180652_1400162_24032025030447_WEB.xml,Promoters,345238.0,0.24,5960000.0,Equity Shares,346167.0,0.24,,,,Market Purchase,,NSE,
GEEKAYWIRE,Geekay Wires Limited,7(2),Subhash Chander,2025-03-24 14:44:00,1180649,,0,0,0,0,Equity Shares,15000.0,537953,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180649_1400143_24032025024450_WEB.xml,Immediate relative,190460.0,0.36,1249500.0,Equity Shares,175460.0,0.34,,,,Market Sale,,NSE,
GEEKAYWIRE,Geekay Wires Limited,7(2),Subhash Chander,2025-03-24 14:44:00,1180649,,0,0,0,0,Equity Shares,15000.0,537952,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180649_1400143_24032025024450_WEB.xml,Immediate relative,190460.0,0.36,1249500.0,Equity Shares,175460.0,0.34,,,,Market Sale,,NSE,
GEEKAYWIRE,Geekay Wires Limited,7(2),Subhash Chander,2025-03-24 14:43:00,1180648,,0,0,0,0,Equity Shares,15000.0,537950,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180648_1400140_24032025024346_WEB.xml,Immediate relative,190460.0,0.36,1249500.0,Equity Shares,175460.0,0.34,,,,Market Sale,,NSE,
GEEKAYWIRE,Geekay Wires Limited,7(2),Subhash Chander,2025-03-24 14:43:00,1180648,,0,0,0,0,Equity Shares,15000.0,537951,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180648_1400140_24032025024346_WEB.xml,Immediate relative,190460.0,0.36,1249500.0,Equity Shares,175460.0,0.34,,,,Market Sale,,NSE,
KPEL,K.P. Energy Limited,7(2),Farukbhai Gulambhai Patel,2025-03-24 12:35:00,1180645,,0,0,0,0,Equity Shares,2800.0,537946,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180645_1400064_24032025123541_WEB.xml,Promoters,29880566.0,44.81,1100652.0,Equity Shares,29883366.0,44.81,,,,Market Purchase,,NSE,
KPIGREEN,KPI Green Energy Limited,7(2),Farukbhai Gulambhai Patel,2025-03-24 12:35:00,1180646,,0,0,0,0,Equity Shares,2516.0,537947,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180646_1400063_24032025123507_WEB.xml,Promoters,95935320.0,48.73,1100172.0,Equity Shares,95937836.0,48.73,,,,Market Purchase,,NSE,
AMEYA,Ameya Precision Engineers Limited,7(2),BIPIN SHIRISH PANDE,2025-03-24 11:41:00,1180642,,0,0,0,0,Equity Shares,2000.0,537943,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180642_1400015_24032025114148_WEB.xml,Promoters,1810700.0,24.13,196396.0,Equity Shares,1812700.0,24.16,,,,Market Purchase,,NSE,
AARTIPHARM,Aarti Pharmalabs Limited,7(2),Tulip Family Trust,2025-03-24 11:38:00,1180640,,0,0,0,0,Equity Shares,20000.0,537941,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180640_1400009_24032025113816_WEB.xml,Promoter Group,727500.0,0.8,15634350.0,Equity Shares,707500.0,0.78,,,,Market Sale,,NSE,
AARTIPHARM,Aarti Pharmalabs Limited,7(2),Tulip Family Trust,2025-03-24 11:38:00,1180640,,0,0,0,0,Equity Shares,15000.0,537940,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180640_1400009_24032025113816_WEB.xml,Promoter Group,742500.0,0.82,11763225.0,Equity Shares,727500.0,0.8,,,,Market Sale,,NSE,
AARTIPHARM,Aarti Pharmalabs Limited,7(2),Orchid Family Trust,2025-03-24 11:38:00,1180640,,0,0,0,0,Equity Shares,24500.0,537939,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180640_1400009_24032025113816_WEB.xml,Promoters,704500.0,0.78,19166099.0,Equity Shares,680000.0,0.75,,,,Market Sale,,NSE,
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,2025-03-24 11:22:00,1180637,,0,0,0,0,Equity Shares,3700.0,537931,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180637_1399985_24032025112233_WEB.xml,Promoters,5777481.0,31.05,120990.0,Equity Shares,5781181.0,31.07,,,,Market Purchase,,NSE,
AMEYA,Ameya Precision Engineers Limited,7(2),BIPIN SHIRISH PANDE,2025-03-24 11:19:00,1180634,,0,0,0,0,Equity Shares,1000.0,537929,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180634_1399976_24032025111934_WEB.xml,Promoters,1809700.0,24.12,96897.0,Equity Shares,1810700.0,24.13,,,,Market Purchase,,NSE,
RMDRIP,R M Drip and Sprinklers Systems Limited,7(2),Nivrutti Pandurang Kedar,2025-03-24 11:08:00,1180632,,0,0,0,0,Equity Shares,974000.0,537927,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180632_1399964_24032025110811_WEB.xml,Promoters,2711027.0,10.85,20161800.0,Equity Shares,3685027.0,14.75,,,,Gift,,,
AARVEEDEN,Aarvee Denims & Exports Limited,7(2),JAIMIN KAILASH GUPTA,2025-03-24 10:46:00,1180628,,0,0,0,0,Equity Shares,597372.0,537924,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180628_1399931_24032025104623_WEB.xml,Other,6042822.0,25.76,15000011.0,Equity Shares,6640194.0,28.3,,,,Off Market,,NA,
ICEMAKE,Ice Make Refrigeration Limited,7(2),RAMILABEN CHANDRAKANTBHAI PATEL,2025-03-24 09:59:00,1180625,,0,0,0,0,Equity Shares,9000.0,537922,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180625_1399895_24032025095950_WEB.xml,Promoter Group,74000.0,0.47,8254944.0,Equity Shares,65000.0,0.41,,,,Market Sale,,NSE,
ZYDUSWELL,Zydus Wellness Limited,7(2),Umesh Vinodray Parikh,2025-03-24 09:52:00,1180623,,0,0,0,0,Equity Shares,1400.0,537920,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180623_1399890_24032025095216_WEB.xml,Key Managerial Personnel,1106.0,0.0,2331614.0,Equity Shares,2506.0,0.0,,,,Market Purchase,,NSE,
SILVERTUC,Silver Touch Technologies Limited,7(2),Vipul Thakkar,2025-03-24 09:35:00,1180621,,0,0,0,0,Equity Shares,400.0,537918,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180621_1399886_24032025093558_WEB.xml,Promoters,2664202.0,21.0,262800.0,Equity Shares,2664602.0,21.01,,,,Market Purchase,,BSE,
SILVERTUC,Silver Touch Technologies Limited,7(2),Vipul Thakkar,2025-03-24 09:35:00,1180621,,0,0,0,0,Equity Shares,1187.0,537916,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180621_1399886_24032025093558_WEB.xml,Promoters,2659759.0,20.97,779799.0,Equity Shares,2660946.0,20.98,,,,Market Purchase,,BSE,
